order_id,order_date,store_id,sales_channel,sku_code,quantity,price
774,2025-12-08 00:44:16.412583,3,FACEBOOK,SKU005,3,459178
775,2025-10-05 00:44:16.412583,1,POS,SKU020,1,462913
776,2025-11-23 00:44:16.412583,1,POS,SKU039,1,202747
777,2025-10-05 00:44:16.412583,4,ECOMMERCE,SKU032,2,458795
778,2025-12-03 00:44:16.412583,3,FACEBOOK,SKU036,1,584681
779,2025-11-07 00:44:16.412583,2,WEB,SKU028,1,435796
780,2025-10-02 00:44:16.412583,4,ECOMMERCE,SKU080,2,440181
781,2025-12-12 00:44:16.412583,1,POS,SKU050,3,473538
782,2025-10-14 00:44:16.412583,3,FACEBOOK,SKU064,2,452801
783,2025-11-06 00:44:16.412583,1,POS,SKU021,2,521879
784,2025-12-22 00:44:16.412583,1,POS,SKU017,3,241090
785,2025-12-07 00:44:16.412583,4,ECOMMERCE,SKU044,2,581490
786,2025-10-18 00:44:16.412583,3,FACEBOOK,SKU061,3,374073
787,2025-11-29 00:44:16.412583,2,WEB,SKU067,2,582318
788,2025-10-25 00:44:16.412583,4,ECOMMERCE,SKU027,1,303355
789,2025-11-12 00:44:16.412583,1,POS,SKU075,1,280077
790,2025-11-28 00:44:16.412583,1,POS,SKU098,3,224300
791,2025-11-02 00:44:16.412583,4,ECOMMERCE,SKU035,3,546622
792,2025-10-24 00:44:16.412583,2,WEB,SKU080,1,440181
793,2025-11-13 00:44:16.412583,2,WEB,SKU039,2,202747
794,2025-12-12 00:44:16.412583,4,ECOMMERCE,SKU059,3,439629
795,2025-10-25 00:44:16.412583,4,ECOMMERCE,SKU070,1,248555
796,2025-12-18 00:44:16.412583,2,WEB,SKU060,3,405041
797,2025-11-21 00:44:16.412583,4,ECOMMERCE,SKU028,2,435796
798,2025-12-05 00:44:16.412583,2,WEB,SKU054,2,456840
799,2025-10-12 00:44:16.412583,3,FACEBOOK,SKU089,2,299299
800,2025-12-25 00:44:16.412583,3,FACEBOOK,SKU081,1,541097
801,2025-10-24 00:44:16.412583,3,FACEBOOK,SKU097,1,223247
802,2025-12-01 00:44:16.412583,2,WEB,SKU063,2,268148
803,2025-11-01 00:44:16.412583,4,ECOMMERCE,SKU053,1,241606
804,2025-11-03 00:44:16.412583,4,ECOMMERCE,SKU076,2,498064
805,2025-10-31 00:44:16.412583,3,FACEBOOK,SKU097,2,223247
806,2025-11-04 00:44:16.412583,3,FACEBOOK,SKU086,2,396769
807,2025-11-08 00:44:16.412583,3,FACEBOOK,SKU035,3,546622
808,2025-12-13 00:44:16.412583,1,POS,SKU090,1,211534
809,2025-11-03 00:44:16.412583,4,ECOMMERCE,SKU058,3,439931
810,2025-11-16 00:44:16.412583,2,WEB,SKU050,3,473538
811,2025-10-31 00:44:16.412583,3,FACEBOOK,SKU065,1,324243
812,2025-12-25 00:44:16.412583,3,FACEBOOK,SKU088,1,423165
813,2025-11-29 00:44:16.412583,4,ECOMMERCE,SKU029,2,414176
814,2025-10-21 00:44:16.412583,3,FACEBOOK,SKU039,2,202747
815,2025-12-27 00:44:16.412583,1,POS,SKU010,3,337337
816,2025-12-30 00:44:16.412583,3,FACEBOOK,SKU059,2,439629
817,2025-12-28 00:44:16.412583,4,ECOMMERCE,SKU094,1,463160
818,2025-12-21 00:44:16.412583,2,WEB,SKU030,2,384779
819,2025-11-17 00:44:16.412583,2,WEB,SKU055,3,549457
820,2025-10-29 00:44:16.412583,4,ECOMMERCE,SKU034,1,356730
821,2025-10-18 00:44:16.412583,4,ECOMMERCE,SKU047,2,528947
822,2025-10-20 00:44:16.412583,3,FACEBOOK,SKU070,2,248555
823,2025-12-17 00:44:16.412583,2,WEB,SKU086,2,396769
824,2025-11-23 00:44:16.412583,4,ECOMMERCE,SKU064,3,452801
825,2025-12-10 00:44:16.412583,1,POS,SKU084,2,471836
826,2025-12-08 00:44:16.412583,3,FACEBOOK,SKU033,3,592752
827,2025-10-28 00:44:16.412583,3,FACEBOOK,SKU094,1,463160
828,2025-12-27 00:44:16.412583,2,WEB,SKU014,3,375203
829,2025-10-11 00:44:16.412583,2,WEB,SKU063,3,268148
830,2025-11-27 00:44:16.412583,4,ECOMMERCE,SKU062,3,407624
831,2025-12-30 00:44:16.412583,2,WEB,SKU089,2,299299
832,2025-10-10 00:44:16.412583,4,ECOMMERCE,SKU008,3,407892
833,2025-10-15 00:44:16.412583,2,WEB,SKU061,1,374073
834,2025-12-10 00:44:16.412583,4,ECOMMERCE,SKU008,3,407892
835,2025-10-26 00:44:16.412583,1,POS,SKU097,3,223247
836,2025-12-08 00:44:16.412583,3,FACEBOOK,SKU063,1,268148
837,2025-10-22 00:44:16.412583,3,FACEBOOK,SKU052,2,203890
838,2025-12-06 00:44:16.412583,4,ECOMMERCE,SKU071,2,456508
839,2025-10-15 00:44:16.412583,1,POS,SKU077,3,400551
840,2025-10-27 00:44:16.412583,2,WEB,SKU044,3,581490
841,2025-12-14 00:44:16.412583,2,WEB,SKU056,2,341699
842,2025-10-12 00:44:16.412583,4,ECOMMERCE,SKU059,3,439629
843,2025-11-27 00:44:16.412583,1,POS,SKU048,1,231551
844,2025-11-28 00:44:16.412583,3,FACEBOOK,SKU039,1,202747
845,2025-12-05 00:44:16.412583,1,POS,SKU100,2,209268
846,2025-11-28 00:44:16.412583,4,ECOMMERCE,SKU068,3,354555
847,2025-10-08 00:44:16.412583,3,FACEBOOK,SKU007,3,310268
848,2025-11-29 00:44:16.412583,4,ECOMMERCE,SKU041,3,265725
849,2025-11-09 00:44:16.412583,3,FACEBOOK,SKU093,3,553531
850,2025-10-03 00:44:16.412583,3,FACEBOOK,SKU021,2,521879
851,2025-11-02 00:44:16.412583,4,ECOMMERCE,SKU028,1,435796
852,2025-10-28 00:44:16.412583,1,POS,SKU082,3,515139
853,2025-10-10 00:44:16.412583,2,WEB,SKU009,1,254886
854,2025-11-24 00:44:16.412583,3,FACEBOOK,SKU083,2,371829
855,2025-12-29 00:44:16.412583,2,WEB,SKU060,1,405041
856,2025-12-09 00:44:16.412583,2,WEB,SKU015,1,391335
857,2025-10-09 00:44:16.412583,3,FACEBOOK,SKU001,2,321958
858,2025-10-05 00:44:16.412583,2,WEB,SKU072,2,479303
859,2025-11-22 00:44:16.412583,2,WEB,SKU042,1,329981
860,2025-10-18 00:44:16.412583,3,FACEBOOK,SKU084,3,471836
861,2025-12-22 00:44:16.412583,2,WEB,SKU096,2,420884
862,2025-11-17 00:44:16.412583,2,WEB,SKU032,2,458795
863,2025-11-27 00:44:16.412583,2,WEB,SKU026,2,467455
864,2025-11-18 00:44:16.412583,3,FACEBOOK,SKU043,1,284654
865,2025-12-27 00:44:16.412583,3,FACEBOOK,SKU084,3,471836
866,2025-12-09 00:44:16.412583,1,POS,SKU032,1,458795
867,2025-12-23 00:44:16.412583,4,ECOMMERCE,SKU098,2,224300
868,2025-10-16 00:44:16.412583,1,POS,SKU095,1,255591
869,2025-12-08 00:44:16.412583,2,WEB,SKU062,2,407624
870,2025-12-07 00:44:16.412583,4,ECOMMERCE,SKU086,1,396769
871,2025-10-29 00:44:16.412583,1,POS,SKU065,1,324243
872,2025-10-03 00:44:16.412583,2,WEB,SKU081,2,541097
873,2025-11-29 00:44:16.412583,4,ECOMMERCE,SKU007,3,310268
874,2025-12-09 00:44:16.412583,2,WEB,SKU072,2,479303
875,2025-12-08 00:44:16.412583,3,FACEBOOK,SKU037,2,349503
876,2025-10-30 00:44:16.412583,1,POS,SKU064,1,452801
877,2025-11-28 00:44:16.412583,3,FACEBOOK,SKU020,2,462913
878,2025-10-20 00:44:16.412583,1,POS,SKU044,2,581490
879,2025-10-25 00:44:16.412583,3,FACEBOOK,SKU006,3,319879
880,2025-10-15 00:44:16.412583,2,WEB,SKU048,1,231551
881,2025-12-24 00:44:16.412583,4,ECOMMERCE,SKU052,2,203890
882,2025-12-18 00:44:16.412583,2,WEB,SKU077,1,400551
883,2025-10-31 00:44:16.412583,3,FACEBOOK,SKU014,1,375203
884,2025-10-09 00:44:16.412583,2,WEB,SKU032,1,458795
885,2025-12-16 00:44:16.412583,3,FACEBOOK,SKU067,1,582318
886,2025-11-27 00:44:16.412583,4,ECOMMERCE,SKU038,3,330523
887,2025-12-26 00:44:16.412583,4,ECOMMERCE,SKU077,3,400551
888,2025-10-07 00:44:16.412583,2,WEB,SKU059,1,439629
889,2025-10-06 00:44:16.412583,2,WEB,SKU003,2,331932
890,2025-11-26 00:44:16.412583,2,WEB,SKU030,1,384779
891,2025-12-09 00:44:16.412583,3,FACEBOOK,SKU068,1,354555
892,2025-10-08 00:44:16.412583,3,FACEBOOK,SKU033,1,592752
893,2025-12-04 00:44:16.412583,2,WEB,SKU073,2,572654
894,2025-10-30 00:44:16.412583,4,ECOMMERCE,SKU086,3,396769
895,2025-12-13 00:44:16.412583,1,POS,SKU093,2,553531
896,2025-12-13 00:44:16.412583,1,POS,SKU050,3,473538
897,2025-12-26 00:44:16.412583,3,FACEBOOK,SKU012,2,574871
898,2025-10-31 00:44:16.412583,4,ECOMMERCE,SKU051,2,531236
899,2025-10-19 00:44:16.412583,2,WEB,SKU088,3,423165
900,2025-12-06 00:44:16.412583,3,FACEBOOK,SKU067,1,582318
901,2025-11-22 00:44:16.412583,3,FACEBOOK,SKU004,2,565838
902,2025-11-05 00:44:16.412583,1,POS,SKU064,1,452801
903,2025-12-11 00:44:16.412583,4,ECOMMERCE,SKU016,3,478167
904,2025-10-23 00:44:16.412583,1,POS,SKU003,3,331932
905,2025-12-26 00:44:16.412583,4,ECOMMERCE,SKU072,2,479303
906,2025-12-11 00:44:16.412583,3,FACEBOOK,SKU022,2,394027
907,2025-10-07 00:44:16.412583,2,WEB,SKU013,2,588468
908,2025-12-22 00:44:16.412583,3,FACEBOOK,SKU022,3,394027
909,2025-11-18 00:44:16.412583,2,WEB,SKU038,3,330523
910,2025-11-10 00:44:16.412583,1,POS,SKU071,3,456508
911,2025-11-23 00:44:16.412583,2,WEB,SKU024,2,452709
912,2025-10-20 00:44:16.412583,2,WEB,SKU022,2,394027
913,2025-11-18 00:44:16.412583,1,POS,SKU062,1,407624
914,2025-12-08 00:44:16.412583,4,ECOMMERCE,SKU097,2,223247
915,2025-10-31 00:44:16.412583,2,WEB,SKU054,1,456840
916,2025-11-08 00:44:16.412583,1,POS,SKU046,3,519030
917,2025-10-19 00:44:16.412583,1,POS,SKU023,2,527069
918,2025-10-08 00:44:16.412583,2,WEB,SKU031,3,547449
919,2025-11-22 00:44:16.412583,4,ECOMMERCE,SKU082,2,515139
920,2025-12-11 00:44:16.412583,4,ECOMMERCE,SKU035,3,546622
921,2025-10-18 00:44:16.412583,2,WEB,SKU033,2,592752
922,2025-11-01 00:44:16.412583,1,POS,SKU004,2,565838
923,2025-10-27 00:44:16.412583,2,WEB,SKU093,2,553531
924,2025-12-22 00:44:16.412583,4,ECOMMERCE,SKU058,1,439931
925,2025-11-27 00:44:16.412583,1,POS,SKU044,2,581490
926,2025-10-12 00:44:16.412583,2,WEB,SKU080,3,440181
927,2025-10-25 00:44:16.412583,3,FACEBOOK,SKU053,1,241606
928,2025-11-04 00:44:16.412583,1,POS,SKU033,2,592752
929,2025-12-26 00:44:16.412583,1,POS,SKU068,3,354555
930,2025-12-17 00:44:16.412583,2,WEB,SKU017,1,241090
931,2025-10-10 00:44:16.412583,2,WEB,SKU076,1,498064
932,2025-12-15 00:44:16.412583,1,POS,SKU023,3,527069
933,2025-12-25 00:44:16.412583,1,POS,SKU042,3,329981
934,2025-10-28 00:44:16.412583,4,ECOMMERCE,SKU041,2,265725
935,2025-10-27 00:44:16.412583,4,ECOMMERCE,SKU012,2,574871
936,2025-11-08 00:44:16.412583,4,ECOMMERCE,SKU081,1,541097
937,2025-10-28 00:44:16.412583,4,ECOMMERCE,SKU012,1,574871
938,2025-10-16 00:44:16.412583,1,POS,SKU077,3,400551
939,2025-12-01 00:44:16.412583,3,FACEBOOK,SKU029,1,414176
940,2025-12-29 00:44:16.412583,3,FACEBOOK,SKU032,3,458795
941,2025-12-30 00:44:16.412583,2,WEB,SKU017,1,241090
942,2025-11-20 00:44:16.412583,4,ECOMMERCE,SKU091,1,240397
943,2025-12-10 00:44:16.412583,4,ECOMMERCE,SKU060,2,405041
944,2025-11-06 00:44:16.412583,3,FACEBOOK,SKU061,2,374073
945,2025-11-29 00:44:16.412583,3,FACEBOOK,SKU076,3,498064
946,2025-12-23 00:44:16.412583,2,WEB,SKU082,2,515139
947,2025-11-09 00:44:16.412583,2,WEB,SKU098,2,224300
948,2025-11-16 00:44:16.412583,3,FACEBOOK,SKU039,3,202747
949,2025-12-03 00:44:16.412583,3,FACEBOOK,SKU087,2,237065
950,2025-10-13 00:44:16.412583,2,WEB,SKU042,3,329981
951,2025-11-30 00:44:16.412583,4,ECOMMERCE,SKU045,2,267435
952,2025-10-27 00:44:16.412583,4,ECOMMERCE,SKU045,2,267435
953,2025-11-10 00:44:16.412583,2,WEB,SKU065,2,324243
954,2025-10-06 00:44:16.412583,1,POS,SKU057,3,470936
955,2025-10-29 00:44:16.412583,3,FACEBOOK,SKU016,3,478167
956,2025-10-19 00:44:16.412583,1,POS,SKU077,1,400551
957,2025-11-03 00:44:16.412583,2,WEB,SKU014,3,375203
958,2025-12-14 00:44:16.412583,3,FACEBOOK,SKU076,3,498064
959,2025-11-23 00:44:16.412583,1,POS,SKU079,2,408261
960,2025-10-20 00:44:16.412583,4,ECOMMERCE,SKU042,1,329981
961,2025-11-12 00:44:16.412583,1,POS,SKU073,1,572654
962,2025-11-18 00:44:16.412583,2,WEB,SKU013,3,588468
963,2025-11-01 00:44:16.412583,1,POS,SKU058,2,439931
964,2025-12-10 00:44:16.412583,4,ECOMMERCE,SKU038,3,330523
965,2025-12-27 00:44:16.412583,2,WEB,SKU012,2,574871
966,2025-11-02 00:44:16.412583,3,FACEBOOK,SKU005,2,459178
967,2025-12-22 00:44:16.412583,2,WEB,SKU048,3,231551
968,2025-12-02 00:44:16.412583,4,ECOMMERCE,SKU074,2,306530
969,2025-10-22 00:44:16.412583,4,ECOMMERCE,SKU047,3,528947
970,2025-11-15 00:44:16.412583,2,WEB,SKU010,1,337337
971,2025-10-18 00:44:16.412583,2,WEB,SKU043,3,284654
972,2025-12-09 00:44:16.412583,4,ECOMMERCE,SKU073,2,572654
973,2025-10-24 00:44:16.412583,1,POS,SKU080,3,440181
974,2025-12-22 00:44:16.412583,2,WEB,SKU032,1,458795
975,2025-12-07 00:44:16.412583,3,FACEBOOK,SKU013,1,588468
976,2025-10-10 00:44:16.412583,1,POS,SKU096,3,420884
977,2025-10-07 00:44:16.412583,4,ECOMMERCE,SKU069,1,586502
978,2025-11-22 00:44:16.412583,4,ECOMMERCE,SKU032,1,458795
979,2025-12-20 00:44:16.412583,4,ECOMMERCE,SKU002,1,346867
980,2025-10-09 00:44:16.412583,1,POS,SKU017,3,241090
981,2025-10-20 00:44:16.412583,2,WEB,SKU054,1,456840
982,2025-10-28 00:44:16.412583,4,ECOMMERCE,SKU088,3,423165
983,2025-11-28 00:44:16.412583,2,WEB,SKU002,2,346867
984,2025-10-08 00:44:16.412583,3,FACEBOOK,SKU019,3,264820
985,2025-12-21 00:44:16.412583,4,ECOMMERCE,SKU044,3,581490
986,2025-12-18 00:44:16.412583,1,POS,SKU042,2,329981
987,2025-12-24 00:44:16.412583,1,POS,SKU099,2,282798
988,2025-10-03 00:44:16.412583,2,WEB,SKU003,1,331932
989,2025-12-08 00:44:16.412583,2,WEB,SKU039,3,202747
990,2025-11-22 00:44:16.412583,2,WEB,SKU027,1,303355
991,2025-10-03 00:44:16.412583,1,POS,SKU043,3,284654
992,2025-11-05 00:44:16.412583,2,WEB,SKU050,3,473538
993,2025-11-06 00:44:16.412583,1,POS,SKU023,1,527069
994,2025-12-04 00:44:16.412583,4,ECOMMERCE,SKU099,3,282798
995,2025-12-26 00:44:16.412583,1,POS,SKU093,2,553531
996,2025-10-23 00:44:16.412583,3,FACEBOOK,SKU019,1,264820
997,2025-10-13 00:44:16.412583,1,POS,SKU003,3,331932
998,2025-10-20 00:44:16.412583,3,FACEBOOK,SKU048,1,231551
999,2025-10-25 00:44:16.412583,2,WEB,SKU096,3,420884
1000,2025-12-07 00:44:16.412583,3,FACEBOOK,SKU063,2,268148
1001,2025-11-15 00:44:16.412583,2,WEB,SKU053,2,241606
1002,2025-11-20 00:44:16.412583,1,POS,SKU035,1,546622
1003,2025-11-17 00:44:16.412583,3,FACEBOOK,SKU083,2,371829
1004,2025-11-28 00:44:16.412583,4,ECOMMERCE,SKU068,3,354555
1005,2025-11-01 00:44:16.412583,4,ECOMMERCE,SKU068,3,354555
1006,2025-10-29 00:44:16.412583,1,POS,SKU028,2,435796
1007,2025-12-27 00:44:16.412583,2,WEB,SKU006,1,319879
1008,2025-12-23 00:44:16.412583,4,ECOMMERCE,SKU016,3,478167
1009,2025-10-05 00:44:16.412583,3,FACEBOOK,SKU050,1,473538
1010,2025-11-21 00:44:16.412583,3,FACEBOOK,SKU006,2,319879
1011,2025-11-18 00:44:16.412583,2,WEB,SKU064,3,452801
1012,2025-11-30 00:44:16.412583,3,FACEBOOK,SKU029,1,414176
1013,2025-12-21 00:44:16.412583,3,FACEBOOK,SKU065,1,324243
1014,2025-12-29 00:44:16.412583,1,POS,SKU075,1,280077
1015,2025-10-11 00:44:16.412583,2,WEB,SKU039,2,202747
1016,2025-11-25 00:44:16.412583,4,ECOMMERCE,SKU091,3,240397
1017,2025-11-12 00:44:16.412583,3,FACEBOOK,SKU079,3,408261
1018,2025-10-13 00:44:16.412583,2,WEB,SKU050,3,473538
1019,2025-10-06 00:44:16.412583,3,FACEBOOK,SKU089,1,299299
1020,2025-10-28 00:44:16.412583,2,WEB,SKU040,3,323855
1021,2025-12-12 00:44:16.412583,3,FACEBOOK,SKU020,2,462913
1022,2025-11-04 00:44:16.412583,1,POS,SKU012,1,574871
1023,2025-10-10 00:44:16.412583,1,POS,SKU088,3,423165
1024,2025-11-05 00:44:16.412583,4,ECOMMERCE,SKU088,3,423165
1025,2025-12-12 00:44:16.412583,2,WEB,SKU061,3,374073
1026,2025-10-05 00:44:16.412583,3,FACEBOOK,SKU007,1,310268
1027,2025-11-10 00:44:16.412583,1,POS,SKU061,1,374073
1028,2025-10-27 00:44:16.412583,1,POS,SKU087,3,237065
1029,2025-10-19 00:44:16.412583,2,WEB,SKU056,3,341699
1030,2025-11-20 00:44:16.412583,2,WEB,SKU053,1,241606
1031,2025-11-08 00:44:16.412583,4,ECOMMERCE,SKU092,1,457750
1032,2025-12-12 00:44:16.412583,2,WEB,SKU087,1,237065
1033,2025-12-12 00:44:16.412583,1,POS,SKU076,2,498064
1034,2025-12-26 00:44:16.412583,1,POS,SKU077,3,400551
1035,2025-11-12 00:44:16.412583,1,POS,SKU003,2,331932
1036,2025-10-18 00:44:16.412583,3,FACEBOOK,SKU075,3,280077
1037,2025-10-11 00:44:16.412583,1,POS,SKU039,3,202747
1038,2025-11-14 00:44:16.412583,1,POS,SKU099,1,282798
1039,2025-10-13 00:44:16.412583,2,WEB,SKU018,2,529365
1040,2025-10-30 00:44:16.412583,3,FACEBOOK,SKU097,1,223247
1041,2025-11-13 00:44:16.412583,3,FACEBOOK,SKU012,3,574871
1042,2025-12-18 00:44:16.412583,1,POS,SKU072,3,479303
1043,2025-11-20 00:44:16.412583,4,ECOMMERCE,SKU038,2,330523
1044,2025-10-04 00:44:16.412583,3,FACEBOOK,SKU035,3,546622
1045,2025-11-04 00:44:16.412583,4,ECOMMERCE,SKU045,2,267435
1046,2025-12-02 00:44:16.412583,4,ECOMMERCE,SKU082,1,515139
1047,2025-11-15 00:44:16.412583,1,POS,SKU003,3,331932
1048,2025-11-18 00:44:16.412583,3,FACEBOOK,SKU048,2,231551
1049,2025-10-24 00:44:16.412583,3,FACEBOOK,SKU027,3,303355
1050,2025-12-14 00:44:16.412583,4,ECOMMERCE,SKU004,3,565838
1051,2025-11-18 00:44:16.412583,3,FACEBOOK,SKU064,1,452801
1052,2025-12-19 00:44:16.412583,1,POS,SKU098,2,224300
1053,2025-11-01 00:44:16.412583,1,POS,SKU053,3,241606
1054,2025-10-10 00:44:16.412583,1,POS,SKU044,1,581490
1055,2025-11-04 00:44:16.412583,1,POS,SKU092,1,457750
1056,2025-11-18 00:44:16.412583,1,POS,SKU025,3,399041
1057,2025-12-21 00:44:16.412583,1,POS,SKU079,1,408261
1058,2025-11-19 00:44:16.412583,4,ECOMMERCE,SKU001,2,321958
1059,2025-11-16 00:44:16.412583,2,WEB,SKU052,1,203890
1060,2025-10-12 00:44:16.412583,1,POS,SKU037,1,349503
1061,2025-11-09 00:44:16.412583,2,WEB,SKU036,2,584681
1062,2025-11-16 00:44:16.412583,1,POS,SKU019,2,264820
1063,2025-10-14 00:44:16.412583,1,POS,SKU019,1,264820
1064,2025-10-12 00:44:16.412583,4,ECOMMERCE,SKU037,1,349503
1065,2025-11-25 00:44:16.412583,3,FACEBOOK,SKU079,2,408261
1066,2025-12-11 00:44:16.412583,2,WEB,SKU076,3,498064
1067,2025-12-05 00:44:16.412583,1,POS,SKU044,2,581490
1068,2025-10-14 00:44:16.412583,1,POS,SKU015,1,391335
1069,2025-10-12 00:44:16.412583,1,POS,SKU050,2,473538
1070,2025-12-10 00:44:16.412583,1,POS,SKU080,1,440181
1071,2025-12-16 00:44:16.412583,3,FACEBOOK,SKU097,3,223247
1072,2025-11-11 00:44:16.412583,1,POS,SKU004,2,565838
1073,2025-10-02 00:44:16.412583,3,FACEBOOK,SKU084,2,471836
1074,2025-11-22 00:44:16.412583,2,WEB,SKU009,2,254886
1075,2025-10-11 00:44:16.412583,1,POS,SKU015,3,391335
1076,2025-12-11 00:44:16.412583,1,POS,SKU079,1,408261
1077,2025-12-13 00:44:16.412583,1,POS,SKU099,3,282798
1078,2025-10-22 00:44:16.412583,4,ECOMMERCE,SKU098,3,224300
1079,2025-11-18 00:44:16.412583,2,WEB,SKU079,1,408261
1080,2025-10-18 00:44:16.412583,1,POS,SKU037,2,349503
1081,2025-11-08 00:44:16.412583,2,WEB,SKU042,2,329981
1082,2025-12-03 00:44:16.412583,1,POS,SKU094,1,463160
1083,2025-10-09 00:44:16.412583,3,FACEBOOK,SKU034,1,356730
1084,2025-11-25 00:44:16.412583,2,WEB,SKU014,2,375203
1085,2025-11-23 00:44:16.412583,4,ECOMMERCE,SKU069,2,586502
1086,2025-12-01 00:44:16.412583,4,ECOMMERCE,SKU099,1,282798
1087,2025-11-16 00:44:16.412583,4,ECOMMERCE,SKU046,2,519030
1088,2025-11-01 00:44:16.412583,3,FACEBOOK,SKU086,3,396769
1089,2025-12-20 00:44:16.412583,3,FACEBOOK,SKU054,2,456840
1090,2025-12-16 00:44:16.412583,3,FACEBOOK,SKU045,3,267435
1091,2025-10-26 00:44:16.412583,3,FACEBOOK,SKU020,2,462913
1092,2025-10-14 00:44:16.412583,2,WEB,SKU015,1,391335
1093,2025-11-08 00:44:16.412583,3,FACEBOOK,SKU054,1,456840
1094,2025-11-20 00:44:16.412583,2,WEB,SKU075,2,280077
1095,2025-12-19 00:44:16.412583,2,WEB,SKU097,2,223247
1096,2025-11-12 00:44:16.412583,3,FACEBOOK,SKU065,2,324243
1097,2025-11-12 00:44:16.412583,4,ECOMMERCE,SKU048,2,231551
1098,2025-12-23 00:44:16.412583,1,POS,SKU059,3,439629
1099,2025-10-18 00:44:16.412583,2,WEB,SKU093,2,553531
1100,2025-11-11 00:44:16.412583,3,FACEBOOK,SKU014,3,375203
1101,2025-12-28 00:44:16.412583,2,WEB,SKU017,1,241090
1102,2025-12-01 00:44:16.412583,1,POS,SKU073,2,572654
1103,2025-10-23 00:44:16.412583,1,POS,SKU008,2,407892
1104,2025-11-10 00:44:16.412583,2,WEB,SKU058,2,439931
1105,2025-12-28 00:44:16.412583,2,WEB,SKU067,3,582318
1106,2025-12-02 00:44:16.412583,1,POS,SKU050,3,473538
1107,2025-11-01 00:44:16.412583,4,ECOMMERCE,SKU020,2,462913
1108,2025-11-18 00:44:16.412583,2,WEB,SKU010,2,337337
1109,2025-11-20 00:44:16.412583,3,FACEBOOK,SKU001,2,321958
1110,2025-10-15 00:44:16.412583,2,WEB,SKU002,3,346867
1111,2025-10-26 00:44:16.412583,1,POS,SKU025,3,399041
1112,2025-12-09 00:44:16.412583,2,WEB,SKU044,1,581490
1113,2025-12-27 00:44:16.412583,1,POS,SKU001,3,321958
1114,2025-10-04 00:44:16.412583,4,ECOMMERCE,SKU041,3,265725
1115,2025-11-29 00:44:16.412583,3,FACEBOOK,SKU063,3,268148
1116,2025-10-27 00:44:16.412583,4,ECOMMERCE,SKU072,2,479303
1117,2025-11-07 00:44:16.412583,1,POS,SKU005,3,459178
1118,2025-10-09 00:44:16.412583,4,ECOMMERCE,SKU031,2,547449
1119,2025-12-26 00:44:16.412583,2,WEB,SKU033,2,592752
1120,2025-10-18 00:44:16.412583,1,POS,SKU035,3,546622
1121,2025-11-08 00:44:16.412583,1,POS,SKU014,1,375203
1122,2025-11-02 00:44:16.412583,1,POS,SKU097,3,223247
1123,2025-10-20 00:44:16.412583,4,ECOMMERCE,SKU063,3,268148
1124,2025-11-24 00:44:16.412583,4,ECOMMERCE,SKU052,2,203890
1125,2025-10-10 00:44:16.412583,4,ECOMMERCE,SKU027,2,303355
1126,2025-12-16 00:44:16.412583,3,FACEBOOK,SKU001,2,321958
1127,2025-12-14 00:44:16.412583,3,FACEBOOK,SKU093,2,553531
1128,2025-12-08 00:44:16.412583,3,FACEBOOK,SKU021,3,521879
1129,2025-12-28 00:44:16.412583,1,POS,SKU097,2,223247
1130,2025-12-09 00:44:16.412583,3,FACEBOOK,SKU038,1,330523
1131,2025-11-16 00:44:16.412583,2,WEB,SKU020,3,462913
1132,2025-12-08 00:44:16.412583,2,WEB,SKU057,3,470936
1133,2025-12-21 00:44:16.412583,2,WEB,SKU100,1,209268
1134,2025-10-14 00:44:16.412583,1,POS,SKU059,1,439629
1135,2025-12-24 00:44:16.412583,4,ECOMMERCE,SKU074,3,306530
1136,2025-11-15 00:44:16.412583,3,FACEBOOK,SKU027,1,303355
1137,2025-12-22 00:44:16.412583,3,FACEBOOK,SKU096,3,420884
1138,2025-10-06 00:44:16.412583,1,POS,SKU048,3,231551
1139,2025-12-22 00:44:16.412583,1,POS,SKU064,3,452801
1140,2025-12-22 00:44:16.412583,1,POS,SKU058,2,439931
1141,2025-11-12 00:44:16.412583,4,ECOMMERCE,SKU010,2,337337
1142,2025-10-14 00:44:16.412583,2,WEB,SKU032,1,458795
1143,2025-10-13 00:44:16.412583,2,WEB,SKU043,2,284654
1144,2025-10-29 00:44:16.412583,2,WEB,SKU027,3,303355
1145,2025-12-06 00:44:16.412583,3,FACEBOOK,SKU037,3,349503
1146,2025-12-14 00:44:16.412583,1,POS,SKU033,3,592752
1147,2025-12-13 00:44:16.412583,2,WEB,SKU023,1,527069
1148,2025-11-27 00:44:16.412583,1,POS,SKU069,2,586502
1149,2025-11-20 00:44:16.412583,3,FACEBOOK,SKU092,2,457750
1150,2025-12-26 00:44:16.412583,1,POS,SKU022,3,394027
1151,2025-12-28 00:44:16.412583,2,WEB,SKU023,3,527069
1152,2025-10-20 00:44:16.412583,2,WEB,SKU009,2,254886
1153,2025-10-04 00:44:16.412583,3,FACEBOOK,SKU061,2,374073
1154,2025-10-14 00:44:16.412583,1,POS,SKU071,2,456508
1155,2025-11-23 00:44:16.412583,1,POS,SKU038,1,330523
1156,2025-10-15 00:44:16.412583,2,WEB,SKU051,3,531236
1157,2025-10-19 00:44:16.412583,1,POS,SKU008,2,407892
1158,2025-11-09 00:44:16.412583,1,POS,SKU096,2,420884
1159,2025-11-28 00:44:16.412583,1,POS,SKU064,1,452801
